# timestamp x y z qx qy qz qw
9.482584953 84.939561 2.288848 1.056318 -0.004769 0.004949 0.014643 0.999869
9.586678982 85.956782 2.314494 1.066252 -0.004250 0.005827 0.015075 0.999860
9.690840006 86.974776 2.354529 1.072180 -0.003995 0.007115 0.015338 0.999849
9.794950962 87.932197 2.384564 1.079660 -0.003617 0.007795 0.015908 0.999837
9.899107933 88.889342 2.421836 1.085941 -0.003066 0.007998 0.016873 0.999821
10.003218889 89.835496 2.461727 1.093646 -0.002633 0.007620 0.018836 0.999790
10.107378960 90.721532 2.505825 1.097419 -0.002633 0.007261 0.020450 0.999761
10.211536884 91.611527 2.550465 1.103149 -0.002499 0.007349 0.021951 0.999729
10.315692902 92.497046 2.595136 1.107838 -0.003000 0.007988 0.023859 0.999679
10.419854879 93.314225 2.639584 1.113102 -0.003412 0.008563 0.025328 0.999637
10.524010897 94.141016 2.686694 1.117734 -0.003782 0.009334 0.026944 0.999586
10.628218889 94.939295 2.736966 1.118578 -0.004574 0.009858 0.028361 0.999539
10.732376099 95.687133 2.788382 1.121110 -0.005427 0.010124 0.029940 0.999486
10.836584091 96.420641 2.842445 1.126748 -0.006200 0.009596 0.031419 0.999441
10.940793037 97.128842 2.894262 1.131444 -0.007075 0.007759 0.032757 0.999408
11.044997931 97.776628 2.948331 1.135866 -0.008321 0.005954 0.034205 0.999362
11.149203062 98.411353 3.003436 1.138857 -0.009423 0.004587 0.035250 0.999324
11.253463030 99.032383 3.058349 1.145469 -0.010367 0.004086 0.035815 0.999296
11.357764006 99.602396 3.103675 1.152178 -0.011534 0.004351 0.035615 0.999290
11.462111950 100.170634 3.146977 1.157476 -0.013077 0.005061 0.034058 0.999321
11.566416979 100.708366 3.189886 1.164708 -0.014594 0.005859 0.031692 0.999374
11.670783997 101.210599 3.218970 1.169492 -0.014951 0.006979 0.028100 0.999469
11.775119066 101.707799 3.245701 1.171734 -0.014942 0.008303 0.023489 0.999578
11.879468918 102.196424 3.262524 1.175145 -0.014492 0.009085 0.017597 0.999699
11.983865023 102.638638 3.267418 1.177968 -0.014305 0.009314 0.010978 0.999794
12.088315964 103.077015 3.265226 1.180965 -0.014178 0.009121 0.003411 0.999852
12.192759991 103.500171 3.256128 1.187590 -0.013579 0.007842 -0.005420 0.999862
12.297255993 103.901866 3.235607 1.189900 -0.013370 0.005856 -0.015974 0.999766
12.401748896 104.309034 3.205754 1.193610 -0.012563 0.003758 -0.028234 0.999515
12.506290913 104.704609 3.163196 1.196271 -0.011406 0.002465 -0.041644 0.999064
12.610881090 105.084217 3.107493 1.199170 -0.010234 0.001986 -0.056651 0.998340
12.715427876 105.458770 3.032360 1.202477 -0.008969 0.001264 -0.072638 0.997317
12.819967031 105.842281 2.944773 1.209034 -0.007891 0.000571 -0.090608 0.995855
12.924463987 106.203878 2.842360 1.214125 -0.006172 0.000322 -0.109907 0.993923
13.029005051 106.571060 2.720664 1.223464 -0.004885 -0.000053 -0.130473 0.991440
13.133498907 106.895976 2.596709 1.235217 -0.005190 -0.000319 -0.151586 0.988430
13.237996101 107.222671 2.457513 1.237103 -0.006393 -0.000268 -0.174521 0.984633
13.342442989 107.561071 2.291074 1.244180 -0.006348 0.000408 -0.198217 0.980138
13.446888924 107.857097 2.125382 1.243896 -0.006309 0.001027 -0.221625 0.975111
13.551286936 108.161555 1.930647 1.251310 -0.005470 0.000813 -0.246090 0.969231
13.655685902 108.439647 1.732239 1.262378 -0.005376 -0.000079 -0.269967 0.962855
13.760039091 108.710803 1.520320 1.272881 -0.005836 -0.001501 -0.294161 0.955737
13.864384890 108.965804 1.301891 1.281558 -0.007622 -0.003127 -0.318475 0.947896
13.968786001 109.236451 1.053561 1.291741 -0.010343 -0.004041 -0.343859 0.938956
14.073137999 109.475128 0.805381 1.286516 -0.012696 -0.004747 -0.369382 0.929179
14.177489996 109.702926 0.531493 1.290664 -0.012568 -0.005239 -0.394871 0.918636
14.281790972 109.924278 0.243925 1.311785 -0.010794 -0.004817 -0.420001 0.907447
14.386142969 110.119684 -0.061427 1.315414 -0.010196 -0.003799 -0.445047 0.895441
14.490442991 110.321678 -0.403790 1.328003 -0.009825 -0.002473 -0.470419 0.882385
14.594794989 110.483554 -0.724466 1.323697 -0.009018 -0.001297 -0.494706 0.869012
14.699097872 110.644726 -1.094014 1.348175 -0.006935 0.000281 -0.519701 0.854320
14.803400993 110.781033 -1.452595 1.354552 -0.007920 0.001579 -0.543614 0.839297
14.907677889 110.897778 -1.818998 1.363758 -0.010474 0.001576 -0.566339 0.824104
15.011862040 111.006167 -2.230954 1.369254 -0.013078 0.000425 -0.588208 0.808604
15.116020918 111.098086 -2.632745 1.371126 -0.013487 -0.000873 -0.607708 0.794046
15.220086098 111.174640 -3.046653 1.384049 -0.011240 -0.003122 -0.624752 0.780736
15.324048996 111.225750 -3.466751 1.399375 -0.008656 -0.005844 -0.638715 0.769372
15.427970886 111.282086 -3.913512 1.416446 -0.007945 -0.007349 -0.650871 0.759111
15.531886101 111.321355 -4.356496 1.428738 -0.008132 -0.005734 -0.661352 0.750009
15.635804892 111.365329 -4.817364 1.430302 -0.009114 -0.002186 -0.670804 0.741575
15.739727020 111.415520 -5.332906 1.429406 -0.009415 0.000853 -0.679783 0.733352
15.843693018 111.440790 -5.864522 1.442580 -0.007126 0.000560 -0.687818 0.725848
15.947612047 111.448407 -6.386721 1.461108 -0.004926 -0.001764 -0.695281 0.718719
16.051527977 111.441356 -6.954620 1.483650 -0.003687 -0.004691 -0.701670 0.712477
16.155396938 111.430592 -7.532756 1.493818 -0.005379 -0.006435 -0.706597 0.707567
16.259269953 111.429858 -8.118046 1.490369 -0.008317 -0.006910 -0.710470 0.703644
16.363091946 111.425686 -8.732710 1.493237 -0.007687 -0.007542 -0.712918 0.701165
16.466867924 111.409055 -9.379202 1.514899 -0.004095 -0.008505 -0.713880 0.700205
16.570690870 111.395587 -10.015526 1.530892 -0.002727 -0.008600 -0.713782 0.700309
16.674511909 111.385519 -10.669167 1.554143 -0.003092 -0.007796 -0.713170 0.700941
16.778430939 111.379926 -11.368740 1.562167 -0.004650 -0.006590 -0.712537 0.701588
16.882349968 111.379881 -12.098146 1.578760 -0.005188 -0.006770 -0.712054 0.702072
16.986317873 111.375988 -12.811336 1.594271 -0.005689 -0.006831 -0.711727 0.702400
17.090332985 111.367200 -13.567995 1.611873 -0.005443 -0.006837 -0.711397 0.702736
17.194350958 111.362078 -14.339483 1.627646 -0.005213 -0.006119 -0.711195 0.702949
17.298408985 111.353494 -15.090903 1.647446 -0.004571 -0.005557 -0.710989 0.703167
17.402518034 111.350187 -15.870636 1.671007 -0.003570 -0.004900 -0.711171 0.702993
17.506633043 111.347489 -16.671027 1.687536 -0.003565 -0.003907 -0.711568 0.702598
17.610743999 111.351791 -17.439637 1.698975 -0.004035 -0.002797 -0.712017 0.702145
17.714853048 111.337876 -18.254341 1.712243 -0.002155 -0.002654 -0.712388 0.701778
17.819010019 111.316531 -19.084997 1.731019 -0.000867 -0.002597 -0.712693 0.701471
17.923171043 111.310969 -19.882526 1.746820 -0.001223 -0.001703 -0.713256 0.700901
18.027282000 111.300790 -20.707469 1.762024 -0.003820 -0.001877 -0.713607 0.700534
18.131439924 111.293113 -21.556422 1.775649 -0.005334 -0.003792 -0.713855 0.700263
18.235599995 111.275775 -22.375069 1.796345 -0.005552 -0.004657 -0.714212 0.699892
18.339756966 111.270054 -23.237038 1.809649 -0.006088 -0.002553 -0.714731 0.699368
18.443867922 111.256986 -24.104064 1.825601 -0.005629 -0.000291 -0.714996 0.699106
18.548074007 111.241347 -24.943878 1.844880 -0.004284 0.002174 -0.715079 0.699027
18.652240038 111.229019 -25.801611 1.854274 -0.003552 0.005365 -0.715120 0.698973
18.756387949 111.218331 -26.654666 1.862873 -0.004175 0.006860 -0.715212 0.698862
18.860548019 111.207463 -27.476760 1.884541 -0.005434 0.003567 -0.715011 0.699083
18.964757919 111.194431 -28.308173 1.908506 -0.008268 -0.000737 -0.714560 0.699525
19.068908930 111.181322 -29.148902 1.926359 -0.009462 -0.003096 -0.714463 0.699603
19.173121929 111.167038 -29.966588 1.938781 -0.007040 -0.001804 -0.713986 0.700123
19.277280092 111.144403 -30.805519 1.956230 -0.003270 -0.000443 -0.713589 0.700557
19.381484032 111.134260 -31.640332 1.978510 -0.001685 0.000469 -0.713452 0.700702
19.485681057 111.124988 -32.438411 1.997144 -0.002497 0.001013 -0.713429 0.700723
19.589956045 111.118325 -33.264233 2.012035 -0.003773 0.001775 -0.713831 0.700306
19.694187880 111.112073 -34.087223 2.025167 -0.004326 0.002286 -0.714324 0.699798
19.798448086 111.101752 -34.876052 2.040645 -0.004645 0.002666 -0.715290 0.698807
19.902719021 111.092135 -35.685778 2.061052 -0.004881 0.002754 -0.715903 0.698177
20.006905079 111.076170 -36.493901 2.072604 -0.005503 0.003180 -0.716701 0.697352
20.111180067 111.064396 -37.272123 2.086334 -0.005713 0.004114 -0.717463 0.696561
20.215435028 111.044211 -38.072190 2.104849 -0.005233 0.004582 -0.718114 0.695890
20.319717884 111.019578 -38.870507 2.121011 -0.005220 0.004482 -0.718838 0.695144
20.423995018 110.997301 -39.639477 2.136821 -0.005609 0.004357 -0.719312 0.694650
20.528235912 110.970691 -40.421389 2.149026 -0.005451 0.004036 -0.719778 0.694171
20.632482052 110.947655 -41.211473 2.165328 -0.004522 0.004203 -0.720184 0.693755
20.736741066 110.920155 -41.958366 2.179929 -0.004022 0.004203 -0.720619 0.693307
20.840992928 110.898915 -42.716919 2.193511 -0.004193 0.004668 -0.721137 0.692764
20.945245028 110.873351 -43.480666 2.206009 -0.004340 0.005506 -0.721484 0.692395
21.049515963 110.851259 -44.199411 2.216397 -0.004173 0.006248 -0.721781 0.692081
21.153706074 110.825009 -44.931443 2.226420 -0.004212 0.006364 -0.722015 0.691835
21.257981062 110.797248 -45.651608 2.238190 -0.004974 0.005540 -0.722193 0.691652
21.362221003 110.773083 -46.333490 2.254359 -0.006032 0.004953 -0.722166 0.691676
21.466491938 110.745035 -47.034072 2.265099 -0.006920 0.004682 -0.722197 0.691637
21.570777893 110.720308 -47.734785 2.276033 -0.007190 0.004485 -0.722312 0.691515
21.675045967 110.692398 -48.413203 2.291367 -0.006605 0.004034 -0.722183 0.691659
21.779352903 110.665720 -49.104102 2.306925 -0.006154 0.004152 -0.722357 0.691480
21.883595943 110.641504 -49.803519 2.315546 -0.007596 0.005230 -0.722367 0.691448
21.987900972 110.620902 -50.462698 2.328173 -0.008390 0.005792 -0.722341 0.691462
22.092140913 110.599403 -51.147081 2.342213 -0.007536 0.006089 -0.722307 0.691504
22.196500063 110.576072 -51.838362 2.354423 -0.007286 0.006349 -0.722849 0.690939
22.300848007 110.548842 -52.491705 2.367478 -0.008184 0.007654 -0.723998 0.689711
22.405152082 110.521623 -53.206477 2.377650 -0.008537 0.007953 -0.725693 0.687919
22.509499073 110.487404 -53.861909 2.393628 -0.009412 0.006742 -0.727701 0.685797
22.613799095 110.443097 -54.539699 2.406436 -0.009513 0.004950 -0.730049 0.683310
22.718103886 110.396237 -55.214233 2.418900 -0.010735 0.005168 -0.732458 0.680708
22.822361946 110.345326 -55.876993 2.427045 -0.011729 0.006424 -0.734486 0.678492
22.926682949 110.289882 -56.570447 2.439715 -0.011763 0.007225 -0.736284 0.676532
23.030872107 110.235734 -57.255894 2.458295 -0.012527 0.007910 -0.737913 0.674733
23.135143995 110.180824 -57.934365 2.470839 -0.013118 0.008824 -0.739261 0.673233
23.239329100 110.119441 -58.631177 2.476783 -0.012054 0.009796 -0.740117 0.672299
23.343586922 110.049868 -59.362525 2.484076 -0.009890 0.009620 -0.740741 0.671649
23.447792053 109.989605 -60.061957 2.494663 -0.008598 0.010442 -0.741412 0.670914
23.552016973 109.923429 -60.788914 2.503096 -0.008899 0.010992 -0.741717 0.670564
23.656250954 109.851543 -61.533006 2.516406 -0.009562 0.009532 -0.742031 0.670229
23.760457993 109.779111 -62.246576 2.527636 -0.008511 0.005749 -0.742159 0.670145
23.864667892 109.697734 -62.987582 2.548495 -0.007658 0.002154 -0.742298 0.670023
23.968893051 109.618338 -63.749089 2.559612 -0.007826 0.001610 -0.742514 0.669783
24.073083878 109.541842 -64.486498 2.568773 -0.007893 0.003006 -0.742635 0.669643
24.177354097 109.467284 -65.245298 2.572378 -0.006189 0.004199 -0.742623 0.669668
24.281544924 109.387234 -65.996020 2.587948 -0.004083 0.004017 -0.742709 0.669589
24.385799885 109.312993 -66.728478 2.599487 -0.003620 0.003643 -0.742934 0.669345
24.490051985 109.238546 -67.477749 2.612476 -0.004442 0.004184 -0.743544 0.668659
24.594305038 109.160523 -68.232181 2.627448 -0.004868 0.004043 -0.744105 0.668033
24.698561907 109.084816 -68.954874 2.639195 -0.004564 0.003829 -0.744842 0.667214
24.802812099 109.003632 -69.700912 2.652881 -0.004456 0.003600 -0.745464 0.666521
24.907089949 108.919604 -70.461913 2.665308 -0.004317 0.003804 -0.746137 0.665768
25.011322975 108.842227 -71.198950 2.671725 -0.004921 0.004008 -0.746741 0.665084
25.115592003 108.760649 -71.958732 2.686826 -0.005942 0.004436 -0.747036 0.664743
25.219831944 108.679173 -72.720003 2.694073 -0.006131 0.004263 -0.747473 0.664250
25.324085951 108.593627 -73.468767 2.708151 -0.006328 0.004407 -0.747690 0.664003
25.428344965 108.506571 -74.240985 2.719270 -0.005724 0.004691 -0.748190 0.663443
25.532619953 108.419339 -75.037056 2.728396 -0.005553 0.005940 -0.748501 0.663084
25.636872053 108.334503 -75.802260 2.734726 -0.005697 0.007611 -0.749031 0.662466
25.741153955 108.240775 -76.588432 2.743372 -0.005396 0.008005 -0.749715 0.661690
25.845431089 108.144002 -77.401179 2.756218 -0.005345 0.007931 -0.750453 0.660855
25.949662924 108.048516 -78.173331 2.760788 -0.005806 0.007403 -0.751122 0.660096
26.053917885 107.940137 -78.978511 2.771032 -0.006788 0.006016 -0.751560 0.659602
26.158195019 107.837470 -79.797394 2.782258 -0.007297 0.004064 -0.751870 0.659259
26.262435913 107.729254 -80.592111 2.801500 -0.008272 0.002489 -0.752095 0.658998
26.366703033 107.623666 -81.425564 2.812048 -0.007773 0.001331 -0.752037 0.659074
26.470942020 107.510588 -82.260837 2.833429 -0.006354 0.000508 -0.752021 0.659109
26.575210094 107.405543 -83.074557 2.847124 -0.005171 0.000827 -0.751904 0.659251
26.679398060 107.298586 -83.916108 2.860320 -0.004908 0.001592 -0.751667 0.659523
26.783672094 107.191050 -84.776949 2.872191 -0.004154 0.002591 -0.751134 0.660132
26.887907982 107.092855 -85.605273 2.882163 -0.002744 0.003307 -0.750617 0.660724
26.992131948 106.986115 -86.467465 2.892895 -0.001438 0.004592 -0.749997 0.661424
27.097256899 106.882219 -87.340106 2.898770 -0.001718 0.004782 -0.749464 0.662026
27.200641870 106.786039 -88.168941 2.913038 -0.002816 0.003411 -0.748925 0.662640
27.304883003 106.689976 -89.023382 2.930189 -0.005017 0.001486 -0.748393 0.663234
27.409106970 106.594797 -89.893022 2.950361 -0.007174 0.001676 -0.747942 0.663724
27.513359070 106.503371 -90.728823 2.952476 -0.006729 0.002182 -0.747298 0.664452
27.617615938 106.406493 -91.593166 2.968091 -0.005419 0.002960 -0.747033 0.664758
27.721890926 106.308171 -92.477394 2.980585 -0.004671 0.003230 -0.746762 0.665067
27.826122999 106.216789 -93.324596 2.999221 -0.004711 0.003716 -0.746558 0.665293
27.930402040 106.121021 -94.191217 3.020366 -0.004738 0.003988 -0.746421 0.665445
28.034631968 106.026018 -95.073525 3.027421 -0.003354 0.003824 -0.746137 0.665773
28.138911009 105.932962 -95.912561 3.041240 -0.001898 0.003000 -0.745820 0.666138
28.243144035 105.837538 -96.780488 3.055271 -0.001971 0.002674 -0.745649 0.666330
28.347423077 105.743070 -97.656263 3.070593 -0.002222 0.001263 -0.745475 0.666529
28.451656103 105.658700 -98.486179 3.088319 -0.004049 0.002558 -0.745057 0.666984
28.555975914 105.571252 -99.374502 3.097169 -0.004076 0.004649 -0.744890 0.667158
28.660233974 105.491568 -100.215123 3.107850 -0.005096 0.007205 -0.744856 0.667167
28.764513969 105.412430 -101.071284 3.121094 -0.006368 0.008082 -0.745170 0.666795
28.868788958 105.333165 -101.922492 3.141572 -0.008993 0.007712 -0.745505 0.666395
28.973032951 105.246835 -102.736467 3.155908 -0.010446 0.007575 -0.745804 0.666040
29.077277899 105.159476 -103.572547 3.173088 -0.010177 0.007022 -0.745898 0.665945
29.181488037 105.066249 -104.411927 3.187073 -0.009750 0.007116 -0.746249 0.665557
29.285783052 104.969600 -105.217700 3.202112 -0.009380 0.006261 -0.746383 0.665421
29.390064001 104.880675 -106.029184 3.224579 -0.010093 0.005262 -0.746595 0.665182
29.494297028 104.793004 -106.852975 3.247053 -0.010651 0.004749 -0.746715 0.665042
29.598571062 104.705590 -107.640343 3.265536 -0.011480 0.005515 -0.747238 0.664434
29.702804089 104.617887 -108.447100 3.281174 -0.011847 0.006462 -0.747811 0.663775
29.807131052 104.525725 -109.252506 3.301363 -0.012297 0.006054 -0.748902 0.662539
29.911360025 104.434622 -110.018324 3.323917 -0.013114 0.005577 -0.750050 0.661227
30.015664101 104.341784 -110.813583 3.346805 -0.014324 0.005762 -0.751054 0.660060
30.119942904 104.237258 -111.604210 3.364515 -0.014148 0.005595 -0.752261 0.658690
30.224176884 104.137588 -112.362174 3.386203 -0.013480 0.005577 -0.753109 0.657734
30.328422070 104.030613 -113.139397 3.410154 -0.013292 0.005113 -0.754079 0.656629
30.432683945 103.927307 -113.916409 3.432979 -0.016377 0.005160 -0.754611 0.655948
30.536988020 103.830951 -114.665101 3.457572 -0.019567 0.003685 -0.755184 0.655210
30.641253948 103.726769 -115.432465 3.489208 -0.019258 0.001614 -0.756164 0.654097
30.745518923 103.616340 -116.209830 3.517782 -0.017770 0.001830 -0.757090 0.653066
30.849706888 103.505371 -116.959020 3.539486 -0.015918 0.004214 -0.758147 0.651876
30.953957081 103.393541 -117.726964 3.561157 -0.015448 0.005362 -0.758841 0.651071
31.058216095 103.283174 -118.486788 3.593997 -0.016526 0.005135 -0.759569 0.650196
31.162465096 103.174725 -119.219916 3.620508 -0.018703 0.005073 -0.760215 0.649382
31.266670942 103.060205 -119.972265 3.640500 -0.019963 0.003917 -0.760958 0.648482
31.370929003 102.939357 -120.725874 3.671464 -0.020246 0.001864 -0.761748 0.647554
31.475178957 102.824526 -121.444290 3.706843 -0.021542 0.000341 -0.762345 0.646812
31.579457045 102.703463 -122.190100 3.741732 -0.022648 0.000047 -0.763243 0.645714
31.683691978 102.580745 -122.938639 3.768699 -0.021522 0.000215 -0.764091 0.644750
31.788017988 102.454332 -123.648657 3.799607 -0.018802 0.000058 -0.765425 0.643251
31.892328024 102.322807 -124.384026 3.834042 -0.017455 0.000517 -0.767270 0.641087
31.996624947 102.191248 -125.126390 3.865947 -0.016922 0.000826 -0.769390 0.638555
32.100949049 102.061878 -125.826935 3.896638 -0.017616 0.001207 -0.772058 0.635306
32.205250978 101.916441 -126.550450 3.926406 -0.017973 0.001276 -0.775406 0.631206
32.309629917 101.757502 -127.269155 3.958424 -0.018496 0.001328 -0.779278 0.626404
32.413932085 101.598549 -127.960653 3.987604 -0.018711 0.001006 -0.783141 0.621561
32.518280983 101.426256 -128.670332 4.016756 -0.017703 0.000150 -0.786883 0.616848
32.622613907 101.241106 -129.387262 4.047535 -0.016620 -0.000662 -0.790515 0.612217
32.726936102 101.053427 -130.074732 4.076466 -0.014837 -0.002087 -0.793678 0.608153
32.831175089 100.842312 -130.800082 4.108032 -0.012792 -0.003913 -0.796678 0.604256
32.935446978 100.639704 -131.480993 4.136025 -0.010880 -0.005284 -0.799132 0.601033
33.039629936 100.444085 -132.138206 4.165592 -0.010767 -0.005311 -0.801067 0.598454
33.143804073 100.223057 -132.848223 4.191409 -0.008544 -0.005662 -0.802559 0.596484
33.247946978 100.016304 -133.514429 4.211994 -0.004728 -0.007320 -0.803381 0.595401
33.352056026 99.810857 -134.169736 4.233777 -0.001565 -0.008228 -0.803614 0.595092
33.456224918 99.592252 -134.876913 4.245974 0.000540 -0.009977 -0.803935 0.594634
33.560399055 99.384921 -135.537992 4.278073 -0.000706 -0.011049 -0.803908 0.594650
