# timestamp x y z qx qy qz qw
9.482584953 84.920266 2.380225 1.066072 -0.005022 0.004787 0.016548 0.999839
9.586678982 85.936930 2.409895 1.076315 -0.004507 0.005665 0.016989 0.999829
9.690840006 86.954386 2.453988 1.082545 -0.004256 0.006953 0.017255 0.999818
9.794950962 87.911307 2.487855 1.090314 -0.003880 0.007633 0.017819 0.999805
9.899107933 88.867925 2.528948 1.096883 -0.003331 0.007837 0.018771 0.999788
10.003218889 89.813543 2.572592 1.104870 -0.002898 0.007461 0.020712 0.999753
10.107378960 90.699031 2.620175 1.108905 -0.002899 0.007102 0.022297 0.999722
10.211536884 91.588477 2.668263 1.114897 -0.002765 0.007191 0.023762 0.999688
10.315692902 92.473449 2.716326 1.120047 -0.003277 0.007830 0.025624 0.999636
10.419854879 93.290104 2.763776 1.125546 -0.003691 0.008405 0.027041 0.999592
10.524010897 94.116366 2.813837 1.130413 -0.004063 0.009177 0.028600 0.999541
10.628218889 94.914228 2.866829 1.131476 -0.004856 0.009701 0.029955 0.999492
10.732376099 95.661650 2.920706 1.134209 -0.005709 0.009968 0.031467 0.999439
10.836584091 96.394737 2.976878 1.140047 -0.006481 0.009438 0.032865 0.999394
10.940793037 97.102534 3.030612 1.144937 -0.007354 0.007601 0.034126 0.999362
11.044997931 97.749918 3.086323 1.149534 -0.008598 0.005794 0.035501 0.999316
11.149203062 98.384247 3.142940 1.152696 -0.009699 0.004427 0.036477 0.999278
11.253463030 99.004889 3.199245 1.159475 -0.010643 0.003925 0.036976 0.999252
11.357764006 99.574543 3.245764 1.166341 -0.011811 0.004188 0.036713 0.999247
11.462111950 100.142433 3.290181 1.171796 -0.013355 0.004897 0.035097 0.999283
11.566416979 100.679823 3.334076 1.179177 -0.014873 0.005693 0.032675 0.999339
11.670783997 101.181829 3.364019 1.183889 -0.015221 0.006814 0.029035 0.999439
11.775119066 101.678808 3.391575 1.186273 -0.015213 0.008136 0.024378 0.999554
11.879468918 102.167231 3.409163 1.189830 -0.014763 0.008918 0.018442 0.999681
11.983865023 102.609265 3.414700 1.192790 -0.014576 0.009146 0.011782 0.999783
12.088315964 103.047474 3.413110 1.195927 -0.014448 0.008952 0.004177 0.999847
12.192759991 103.470472 3.404558 1.202690 -0.013848 0.007671 -0.004691 0.999864
12.297255993 103.872026 3.384518 1.205138 -0.013635 0.005682 -0.015277 0.999774
12.401748896 104.279060 3.355153 1.209213 -0.012837 0.003582 -0.027569 0.999531
12.506290913 104.674574 3.313032 1.211802 -0.011667 0.002286 -0.041006 0.999088
12.610881090 105.054132 3.257751 1.214851 -0.010492 0.001805 -0.056040 0.998372
12.715427876 105.428655 3.183012 1.218317 -0.009226 0.001079 -0.072053 0.997358
12.819967031 105.812147 3.095813 1.225043 -0.008145 0.000382 -0.090046 0.995904
12.924463987 106.173733 2.993767 1.230532 -0.006434 0.000129 -0.109367 0.993981
13.029005051 106.540923 2.872408 1.240056 -0.005144 -0.000251 -0.129954 0.991507
13.133498907 106.865846 2.748734 1.251981 -0.005445 -0.000523 -0.151086 0.988505
13.237996101 107.192561 2.609802 1.254050 -0.006645 -0.000477 -0.174039 0.984716
13.342442989 107.531002 2.443631 1.261328 -0.006596 0.000192 -0.197750 0.980230
13.446888924 107.827066 2.278155 1.261232 -0.006553 0.000805 -0.221172 0.975212
13.551286936 108.131583 2.083640 1.268853 -0.005710 0.000586 -0.245649 0.969342
13.655685902 108.409732 1.885425 1.280123 -0.005611 -0.000312 -0.269536 0.962974
13.760039091 108.680955 1.673688 1.290833 -0.006066 -0.001741 -0.293738 0.955865
13.864384890 108.936026 1.455422 1.299717 -0.007846 -0.003373 -0.318058 0.948033
13.968786001 109.206768 1.207269 1.310130 -0.010562 -0.004294 -0.343447 0.939103
14.073137999 109.445546 0.959229 1.305124 -0.012909 -0.005007 -0.368973 0.929337
14.177489996 109.673464 0.685476 1.309503 -0.012775 -0.005505 -0.394463 0.918807
14.281790972 109.894945 0.398051 1.330863 -0.010996 -0.005088 -0.419591 0.907632
14.386142969 110.090505 0.092809 1.334734 -0.010392 -0.004076 -0.444636 0.895642
14.490442991 110.292691 -0.249427 1.347588 -0.010016 -0.002756 -0.470003 0.882604
14.594794989 110.454752 -0.570020 1.343525 -0.009203 -0.001585 -0.494285 0.869250
14.699097872 110.616155 -0.939463 1.368274 -0.007114 -0.000011 -0.519272 0.854579
14.803400993 110.752702 -1.297971 1.374909 -0.008093 0.001280 -0.543176 0.839579
14.907677889 110.869707 -1.664314 1.384373 -0.010641 0.001271 -0.565892 0.824409
15.011862040 110.978559 -2.076176 1.389814 -0.013226 0.000119 -0.587774 0.808917
15.116020918 111.070912 -2.477877 1.391952 -0.013628 -0.001182 -0.607287 0.794365
15.220086098 111.147904 -2.891704 1.405143 -0.011373 -0.003434 -0.624342 0.781061
15.324048996 111.199452 -3.311749 1.420735 -0.008783 -0.006156 -0.638316 0.769700
15.427970886 111.256247 -3.758451 1.438090 -0.008068 -0.007663 -0.650481 0.759441
15.531886101 111.295967 -4.201398 1.450659 -0.008252 -0.006050 -0.660973 0.750340
15.635804892 111.340407 -4.662230 1.452513 -0.009233 -0.002505 -0.670436 0.741906
15.739727020 111.391113 -5.177731 1.451942 -0.009532 0.000533 -0.679425 0.733683
15.843693018 111.416902 -5.709325 1.465444 -0.007240 0.000239 -0.687468 0.726179
15.947612047 111.425020 -6.231514 1.484290 -0.005036 -0.002086 -0.694939 0.719048
16.051527977 111.418452 -6.799387 1.507208 -0.003794 -0.005013 -0.701336 0.712803
16.155396938 111.408227 -7.377537 1.517724 -0.005484 -0.006759 -0.706270 0.707889
16.259269953 111.408033 -7.962839 1.514631 -0.008421 -0.007236 -0.710151 0.703962
16.363091946 111.404418 -8.577515 1.517873 -0.007790 -0.007868 -0.712604 0.701479
16.466867924 111.388358 -9.224018 1.539926 -0.004198 -0.008830 -0.713571 0.700515
16.570690870 111.375444 -9.860354 1.556304 -0.002831 -0.008925 -0.713478 0.700615
16.674511909 111.365933 -10.513998 1.579953 -0.003197 -0.008121 -0.712871 0.701241
16.778430939 111.360932 -11.213581 1.588407 -0.004757 -0.006916 -0.712244 0.701882
16.882349968 111.361490 -11.942986 1.605449 -0.005296 -0.007096 -0.711766 0.702361
16.986317873 111.358176 -12.656179 1.621399 -0.005797 -0.007157 -0.711444 0.702683
17.090332985 111.349991 -13.412843 1.639467 -0.005552 -0.007163 -0.711119 0.703013
17.194350958 111.345473 -14.184335 1.655717 -0.005323 -0.006445 -0.710923 0.703221
17.298408985 111.337464 -14.935759 1.675981 -0.004682 -0.005883 -0.710722 0.703433
17.402518034 111.334741 -15.715489 1.700026 -0.003682 -0.005226 -0.710909 0.703255
17.506633043 111.332745 -16.515911 1.717018 -0.003677 -0.004234 -0.711310 0.702856
17.610743999 111.337487 -17.284491 1.728971 -0.004149 -0.003121 -0.711769 0.702394
17.714853048 111.324143 -18.099205 1.742742 -0.002270 -0.002975 -0.712147 0.702021
17.819010019 111.303361 -18.929874 1.762026 -0.000983 -0.002916 -0.712459 0.701707
17.923171043 111.298325 -19.727407 1.778318 -0.001341 -0.002019 -0.713029 0.701130
18.027282000 111.288676 -20.552356 1.794028 -0.003938 -0.002192 -0.713388 0.700755
18.131439924 111.281525 -21.401316 1.808172 -0.005452 -0.004105 -0.713642 0.700477
18.235599995 111.264678 -22.219970 1.829366 -0.005671 -0.004968 -0.714006 0.700099
18.339756966 111.259459 -23.081943 1.843195 -0.006209 -0.002862 -0.714534 0.699568
18.443867922 111.247044 -23.949007 1.859638 -0.005752 -0.000598 -0.714803 0.699302
18.548074007 111.231691 -24.788797 1.879459 -0.004408 0.001870 -0.714897 0.699214
18.652240038 111.219811 -25.646541 1.889370 -0.003679 0.005063 -0.714945 0.699153
18.756387949 111.209551 -26.499605 1.898483 -0.004302 0.006560 -0.715044 0.699035
18.860548019 111.199078 -27.321701 1.920645 -0.005562 0.003269 -0.714849 0.699249
18.964757919 111.186427 -28.153115 1.945108 -0.008397 -0.001033 -0.714404 0.699682
19.068908930 111.173574 -28.993818 1.964441 -0.009607 -0.003395 -0.714315 0.699750
19.173121929 111.159632 -29.811512 1.977374 -0.007187 -0.002100 -0.713845 0.700263
19.277280092 111.137330 -30.650451 1.995345 -0.003419 -0.000736 -0.713455 0.700692
19.381484032 111.127500 -31.485263 2.018145 -0.001835 0.000179 -0.713325 0.700831
19.485681057 111.118513 -32.283344 2.037276 -0.002649 0.000725 -0.713309 0.700844
19.589956045 111.112129 -33.109168 2.052680 -0.003926 0.001489 -0.713719 0.700420
19.694187880 111.106140 -33.932161 2.066322 -0.004480 0.002002 -0.714219 0.699905
19.798448086 111.096055 -34.720993 2.082288 -0.004800 0.002384 -0.715192 0.698907
19.902719021 111.086664 -35.530719 2.103194 -0.005037 0.002474 -0.715812 0.698270
20.006905079 111.070909 -36.338849 2.115242 -0.005660 0.002903 -0.716617 0.697438
20.111180067 111.059323 -37.117075 2.129449 -0.005871 0.003839 -0.717387 0.696640
20.215435028 111.039315 -37.917145 2.148453 -0.005392 0.004308 -0.718044 0.695963
20.319717884 111.014843 -38.715467 2.165100 -0.005380 0.004211 -0.718775 0.695210
20.423995018 110.992706 -39.484441 2.181377 -0.005770 0.004087 -0.719256 0.694709
20.528235912 110.966224 -40.266360 2.194056 -0.005613 0.003769 -0.719729 0.694223
20.632482052 110.943301 -41.056447 2.210836 -0.004685 0.003938 -0.720142 0.693800
20.736741066 110.915894 -41.803344 2.225886 -0.004186 0.003941 -0.720583 0.693345
20.840992928 110.894734 -42.561901 2.239926 -0.004358 0.004408 -0.721108 0.692795
20.945245028 110.869236 -43.325653 2.252883 -0.004506 0.005248 -0.721462 0.692420
21.049515963 110.847193 -44.044402 2.263701 -0.004341 0.005992 -0.721765 0.692098
21.153706074 110.820978 -44.776439 2.274162 -0.004381 0.006111 -0.722006 0.691845
21.257981062 110.793237 -45.496607 2.286361 -0.005144 0.005289 -0.722191 0.691655
21.362221003 110.769078 -46.178490 2.302936 -0.006203 0.004704 -0.722170 0.691672
21.466491938 110.741023 -46.879075 2.314092 -0.007092 0.004435 -0.722207 0.691626
21.570777893 110.716280 -47.579782 2.325779 -0.007366 0.004237 -0.722330 0.691497
21.675045967 110.688337 -48.258199 2.341518 -0.006782 0.003789 -0.722207 0.691634
21.779352903 110.661612 -48.949096 2.357488 -0.006332 0.003909 -0.722385 0.691451
21.883595943 110.637341 -49.648515 2.366525 -0.007776 0.004990 -0.722401 0.691413
21.987900972 110.616678 -50.307693 2.379545 -0.008571 0.005553 -0.722378 0.691423
22.092140913 110.595107 -50.992074 2.393990 -0.007718 0.005853 -0.722350 0.691460
22.196500063 110.571694 -51.683354 2.406610 -0.007469 0.006115 -0.722895 0.690890
22.300848007 110.544379 -52.336694 2.420051 -0.008368 0.007423 -0.724049 0.689658
22.405152082 110.517058 -53.051465 2.430644 -0.008722 0.007723 -0.725749 0.687861
22.509499073 110.482736 -53.706891 2.447007 -0.009598 0.006514 -0.727760 0.685733
22.613799095 110.438315 -54.384675 2.460211 -0.009699 0.004724 -0.730112 0.683242
22.718103886 110.391332 -55.059202 2.473071 -0.010922 0.004944 -0.732525 0.680634
22.822361946 110.340292 -55.721956 2.481602 -0.011916 0.006202 -0.734558 0.678413
22.926682949 110.284705 -56.415399 2.494675 -0.011951 0.007005 -0.736360 0.676448
23.030872107 110.230406 -57.100832 2.513654 -0.012716 0.007692 -0.737994 0.674644
23.135143995 110.175338 -57.779292 2.526592 -0.013308 0.008607 -0.739346 0.673139
23.239329100 110.113785 -58.476095 2.532939 -0.012245 0.009581 -0.740206 0.672200
23.343586922 110.044022 -59.207429 2.540654 -0.010082 0.009407 -0.740835 0.671546
23.447792053 109.984067 -59.906889 2.551601 -0.008791 0.010231 -0.741506 0.670810
23.552016973 109.917188 -60.633789 2.560497 -0.009093 0.010783 -0.741816 0.670455
23.656250954 109.845088 -61.377860 2.574234 -0.009757 0.009326 -0.742132 0.670118
23.760457993 109.772446 -62.091411 2.585874 -0.008708 0.005545 -0.742260 0.670032
23.864667892 109.690849 -62.832389 2.607158 -0.007857 0.001952 -0.742400 0.669908
23.968893051 109.611222 -63.593874 2.618710 -0.008027 0.001411 -0.742618 0.669666
24.073083878 109.534498 -64.331262 2.628292 -0.008095 0.002810 -0.742741 0.669524
24.177354097 109.459703 -65.090044 2.632330 -0.006392 0.004004 -0.742731 0.669547
24.281544924 109.379413 -65.840741 2.648327 -0.004288 0.003824 -0.742819 0.669468
24.385799885 109.304935 -66.573176 2.660281 -0.003827 0.003453 -0.743046 0.669221
24.490051985 109.230242 -67.322423 2.673695 -0.004650 0.003996 -0.743658 0.668533
24.594305038 109.151967 -68.076829 2.689093 -0.005077 0.003857 -0.744220 0.667904
24.698561907 109.076014 -68.799498 2.701249 -0.004774 0.003645 -0.744959 0.667083
24.802812099 108.994572 -69.545508 2.715355 -0.004667 0.003418 -0.745583 0.666388
24.907089949 108.910276 -70.306481 2.728211 -0.004530 0.003624 -0.746257 0.665633
25.011322975 108.832636 -71.043495 2.735042 -0.005134 0.003831 -0.746863 0.664947
25.115592003 108.750781 -71.803246 2.750569 -0.006157 0.004261 -0.747160 0.664602
25.219831944 108.669024 -72.564491 2.758242 -0.006347 0.004091 -0.747599 0.664107
25.324085951 108.583197 -73.313224 2.772739 -0.006546 0.004236 -0.747818 0.663858
25.428344965 108.495846 -74.085411 2.784288 -0.005943 0.004522 -0.748321 0.663295
25.532619953 108.408305 -74.881451 2.793858 -0.005773 0.005774 -0.748633 0.662934
25.636872053 108.323167 -75.646626 2.800613 -0.005918 0.007447 -0.749166 0.662313
25.741153955 108.229124 -76.432764 2.809697 -0.005619 0.007844 -0.749852 0.661535
25.845431089 108.132020 -77.245472 2.822993 -0.005568 0.007772 -0.750592 0.660697
25.949662924 108.036214 -78.017590 2.827991 -0.006031 0.007245 -0.751263 0.659935
26.053917885 107.927497 -78.822727 2.838682 -0.007014 0.005861 -0.751703 0.659439
26.158195019 107.824480 -79.641568 2.850361 -0.007526 0.003912 -0.752014 0.659093
26.262435913 107.715920 -80.436236 2.870042 -0.008502 0.002339 -0.752241 0.658829
26.366703033 107.609965 -81.269644 2.881048 -0.008004 0.001183 -0.752185 0.658902
26.470942020 107.496514 -82.104863 2.902890 -0.006587 0.000363 -0.752171 0.658935
26.575210094 107.391100 -82.918536 2.917032 -0.005406 0.000683 -0.752057 0.659075
26.679398060 107.283754 -83.760039 2.930688 -0.005143 0.001451 -0.751822 0.659344
26.783672094 107.175813 -84.620830 2.943030 -0.004391 0.002452 -0.751292 0.659951
26.887907982 107.077223 -85.449111 2.953453 -0.002982 0.003171 -0.750778 0.660540
26.992131948 106.970064 -86.311253 2.964653 -0.001678 0.004458 -0.750161 0.661238
27.097256899 106.865738 -87.183848 2.971001 -0.001959 0.004650 -0.749631 0.661836
27.200641870 106.769144 -88.012635 2.985717 -0.003059 0.003282 -0.749095 0.662448
27.304883003 106.672648 -88.867026 3.003328 -0.005262 0.001360 -0.748565 0.663039
27.409106970 106.577022 -89.736615 3.023966 -0.007421 0.001554 -0.748116 0.663525
27.513359070 106.485157 -90.572374 3.026529 -0.006976 0.002062 -0.747475 0.664250
27.617615938 106.387819 -91.436666 3.042607 -0.005667 0.002843 -0.747214 0.664553
27.721890926 106.289019 -92.320842 3.055572 -0.004921 0.003115 -0.746946 0.664859
27.826122999 106.197174 -93.167992 3.074659 -0.004962 0.003603 -0.746745 0.665082
27.930402040 106.100925 -94.034557 3.096264 -0.004991 0.003878 -0.746611 0.665231
28.034631968 106.005422 -94.916815 3.103786 -0.003608 0.003716 -0.746330 0.665556
28.138911009 105.911885 -95.755799 3.118049 -0.002154 0.002894 -0.746015 0.665919
28.243144035 105.815955 -96.623671 3.132538 -0.002228 0.002571 -0.745848 0.666107
28.347423077 105.720970 -97.499390 3.148319 -0.002481 0.001162 -0.745676 0.666303
28.451656103 105.636104 -98.329254 3.166480 -0.004308 0.002460 -0.745262 0.666754
28.555975914 105.548113 -99.217527 3.175792 -0.004337 0.004553 -0.745099 0.666925
28.660233974 105.467908 -100.058102 3.186909 -0.005357 0.007112 -0.745068 0.666929
28.764513969 105.388234 -100.914214 3.200595 -0.006629 0.007993 -0.745385 0.666554
28.868788958 105.308429 -101.765369 3.221512 -0.009256 0.007625 -0.745722 0.666149
28.973032951 105.221574 -102.579289 3.236270 -0.010711 0.007491 -0.746024 0.665790
29.077277899 105.133668 -103.415311 3.253881 -0.010443 0.006940 -0.746121 0.665692
29.181488037 105.039884 -104.254631 3.268299 -0.010017 0.007037 -0.746476 0.665300
29.285783052 104.942692 -105.060338 3.283756 -0.009649 0.006184 -0.746612 0.665161
29.390064001 104.853216 -105.871758 3.306640 -0.010364 0.005188 -0.746827 0.664918
29.494297028 104.764976 -106.695485 3.329536 -0.010923 0.004677 -0.746950 0.664775
29.598571062 104.677010 -107.482790 3.348421 -0.011753 0.005446 -0.747476 0.664162
29.702804089 104.588733 -108.289485 3.364470 -0.012121 0.006395 -0.748052 0.663498
29.807131052 104.495991 -109.094823 3.385071 -0.012572 0.005989 -0.749146 0.662259
29.911360025 104.404329 -109.860571 3.408016 -0.013390 0.005514 -0.750297 0.660943
30.015664101 104.310904 -110.655757 3.431308 -0.014602 0.005702 -0.751304 0.659771
30.119942904 104.205784 -111.446305 3.449423 -0.014427 0.005537 -0.752513 0.658396
30.224176884 104.105539 -112.204190 3.471498 -0.013760 0.005520 -0.753364 0.657436
30.328422070 103.997966 -112.981326 3.495848 -0.013574 0.005059 -0.754338 0.656327
30.432683945 103.894054 -113.758254 3.519069 -0.016660 0.005109 -0.754872 0.655640
30.536988020 103.797107 -114.506866 3.544042 -0.019852 0.003638 -0.755447 0.654898
30.641253948 103.692313 -115.274138 3.576067 -0.019545 0.001569 -0.756430 0.653781
30.745518923 103.581255 -116.051407 3.605038 -0.018058 0.001786 -0.757360 0.652746
30.849706888 103.469669 -116.800503 3.627124 -0.016206 0.004171 -0.758420 0.651551
30.953957081 103.357199 -117.568350 3.649186 -0.015738 0.005321 -0.759118 0.650741
31.058216095 103.246194 -118.328073 3.682412 -0.016817 0.005097 -0.759849 0.649862
31.162465096 103.137119 -119.061103 3.709295 -0.018995 0.005037 -0.760498 0.649043
31.266670942 103.021945 -119.813350 3.729670 -0.020256 0.003884 -0.761244 0.648138
31.370929003 102.900438 -120.566846 3.761018 -0.020542 0.001834 -0.762036 0.647206
31.475178957 102.784974 -121.285151 3.796764 -0.021840 0.000313 -0.762636 0.646458
31.579457045 102.663243 -122.030842 3.832033 -0.022948 0.000022 -0.763538 0.645356
31.683691978 102.539844 -122.779264 3.859381 -0.021823 0.000192 -0.764388 0.644386
31.788017988 102.412777 -123.489158 3.890655 -0.019104 0.000034 -0.765726 0.642883
31.892328024 102.280569 -124.224394 3.925467 -0.017758 0.000495 -0.767574 0.640714
31.996624947 102.148309 -124.966626 3.957753 -0.017226 0.000805 -0.769697 0.638176
32.100949049 102.018270 -125.667039 3.988805 -0.017921 0.001187 -0.772368 0.634921
32.205250978 101.872132 -126.390405 4.018951 -0.018280 0.001257 -0.775717 0.630814
32.309629917 101.712489 -127.108946 4.051349 -0.018804 0.001310 -0.779591 0.626005
32.413932085 101.552850 -127.800278 4.080898 -0.019021 0.000988 -0.783456 0.621156
32.518280983 101.380839 -128.509897 4.110375 -0.018013 0.000132 -0.787196 0.616440
32.622613907 101.194966 -129.226632 4.141545 -0.016932 -0.000680 -0.790829 0.611802
32.726936102 101.006585 -129.913902 4.170856 -0.015151 -0.002106 -0.793995 0.607732
32.831175089 100.794721 -130.639024 4.202827 -0.013109 -0.003933 -0.796997 0.603828
32.935446978 100.591400 -131.319715 4.231203 -0.011199 -0.005304 -0.799453 0.600600
33.039629936 100.395085 -131.976712 4.261140 -0.011088 -0.005330 -0.801391 0.598015
33.143804073 100.173292 -132.686483 4.287361 -0.008867 -0.005681 -0.802887 0.596039
33.247946978 99.965811 -133.352459 4.308325 -0.005053 -0.007339 -0.803713 0.594951
33.352056026 99.759639 -134.007534 4.330481 -0.001892 -0.008246 -0.803950 0.594636
33.456224918 99.540236 -134.714466 4.343080 0.000210 -0.009994 -0.804275 0.594173
33.560399055 99.332159 -135.375300 4.375555 -0.001038 -0.011063 -0.804252 0.594184
